cms_id,fyear,system,prov_type,own_type,urban_rural
351322,2018,,Critical Access Hospitals,Local,Rural
351323,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
351324,2018,CATHOLIC HEALTH INITIATIVES,Critical Access Hospitals,Church,Rural
351325,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
351326,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
351327,2018,SISTERS OF MARY OF THE PRESENTATION HEALTH SYSTEM,Critical Access Hospitals,Private (Not For Profit),Rural
351328,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
351329,2018,SANFORD HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
351330,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
354005,2017,MERIDIAN BEHAVIORAL HEALTH,Psychiatric Hospitals,Private (For Profit),Urban
351331,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
351332,2018,,Critical Access Hospitals,Other,Rural
351333,2018,CATHOLIC HEALTH INITIATIVES,Critical Access Hospitals,Private (Not For Profit),Rural
351334,2018,CATHOLIC HEALTH INITIATIVES,Critical Access Hospitals,Church,Rural
351335,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
351336,2018,CATHOLIC HEALTH INITIATIVES,Critical Access Hospitals,Church,Rural
352004,2018,VIBRA MANAGEMENT  LLC,Long-Term Hospitals,Private (For Profit),Urban
352005,2018,VIBRA MANAGEMENT  LLC,Long-Term Hospitals,Private (Not For Profit),Urban
354003,2018,,Psychiatric Hospitals,State,Rural
354004,2018,UNIVERSAL HEALTH SERVICES,Psychiatric Hospitals,Private (For Profit),Urban
360001,2018,MERCY HEALTH,Short-Term,Private (Not For Profit),Urban
360002,2018,UNIVERSITY HOSPITALS HEALTH SYSTEM,Short-Term,Other,Rural
360003,2018,UC HEALTH,Short-Term,Private (Not For Profit),Urban
360006,2018,OHIOHEALTH,Short-Term,Private (Not For Profit),Urban
360008,2018,OHIOHEALTH,Short-Term,Other,Rural
360009,2018,PROMEDICA HEALTH SYSTEM,Short-Term,Other,Urban
360010,2018,,Short-Term,Other,Rural
360011,2018,OHIOHEALTH,Short-Term,Private (Not For Profit),Rural
360012,2018,TRINITY HEALTH,Short-Term,Church,Urban
360013,2018,,Short-Term,Private (Not For Profit),Rural
360014,2018,OHIOHEALTH,Short-Term,Other,Rural
360016,2018,MERCY HEALTH,Short-Term,Private (Not For Profit),Urban
360017,2018,OHIOHEALTH,Short-Term,Church,Urban
360019,2015,SUMMA HEALTH,Short-Term,Private (For Profit),Urban
360020,2018,SUMMA HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360025,2018,,Short-Term,Private (Not For Profit),Rural
360026,2017,KETTERING HEALTH NETWORK,Short-Term,Private (Not For Profit),Urban
360027,2017,CLEVELAND CLINIC HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360029,2018,,Short-Term,Private (Not For Profit),Urban
360032,2018,,Short-Term,Private (Not For Profit),Rural
360035,2018,TRINITY HEALTH,Short-Term,Other,Urban
360037,2018,SISTERS OF CHARITY HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360036,2018,,Short-Term,Local,Rural
360039,2018,FRANCISCAN SISTERS OF CHRISTIAN CHARITY SPONSORED MINISTRIES INC,Short-Term,Private (Not For Profit),Rural
360040,2018,,Short-Term,Other,Rural
360041,2018,UNIVERSITY HOSPITALS HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360044,2018,,Short-Term,Private (Not For Profit),Rural
360052,2018,PREMIER HEALTH,Short-Term,Church,Urban
360046,2018,CATHOLIC HEALTH INITIATIVES,Short-Term,Private (Not For Profit),Urban
360048,2018,,Short-Term,State,Urban
360051,2018,PREMIER HEALTH,Short-Term,Private (Not For Profit),Urban
360054,2018,HOLZER HEALTH SYSTEM,Short-Term,Private (Not For Profit),Rural
360055,2018,STEWARD HEALTH CARE SYSTEM,Short-Term,Private (For Profit),Urban
360056,2018,MERCY HEALTH,Short-Term,Private (Not For Profit),Urban
360058,2018,,Short-Term,Hospital District or Authority,Rural
360059,2018,THE METROHEALTH SYSTEM,Short-Term,Other,Urban
360064,2018,MERCY HEALTH,Short-Term,Church,Urban
360065,2018,,Short-Term,Private (Not For Profit),Rural
360066,2018,MERCY HEALTH,Short-Term,Private (Not For Profit),Urban
360068,2018,PROMEDICA HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360070,2018,SISTERS OF CHARITY HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360071,2018,,Short-Term,Private (Not For Profit),Rural
360074,2017,PROMEDICA HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360072,2018,,Short-Term,Other,Urban
360075,2018,UNIVERSITY HOSPITALS HEALTH SYSTEM,Short-Term,Private (For Profit),Urban
360076,2018,PREMIER HEALTH,Short-Term,Private (Not For Profit),Urban
360077,2018,CLEVELAND CLINIC HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360078,2018,UNIVERSITY HOSPITALS HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360079,2017,KETTERING HEALTH NETWORK,Short-Term,Church,Urban
360080,2018,ALECTO HEALTHCARE SERVICES,Short-Term,Other,Urban
360081,2018,MERCY HEALTH,Short-Term,Church,Urban
360082,2018,CLEVELAND CLINIC HEALTH SYSTEM,Short-Term,Other,Urban
360084,2018,AULTMAN HEALTH FOUNDATION,Short-Term,Other,Urban
360085,2018,OHIO STATE UNIVERSITY WEXNER MEDICAL CENTER,Short-Term,State,Urban
360086,2018,MERCY HEALTH,Short-Term,Private (Not For Profit),Urban
360087,2018,CLEVELAND CLINIC HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360089,2018,MERCY HEALTH,Short-Term,Church,Rural
360090,2017,,Short-Term,Other,Urban
360091,2018,CLEVELAND CLINIC HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360092,2018,,Short-Term,Local,Urban
360095,2017,BLANCHARD VALLEY HEALTH SYSTEM,Short-Term,Other,Rural
360112,2018,MERCY HEALTH,Short-Term,Church,Urban
360096,2018,PRIME HEALTHCARE SERVICES,Short-Term,Private (Not For Profit),Rural
360098,2018,LAKE HEALTH,Short-Term,Private (Not For Profit),Urban
360107,2018,,Short-Term,Other,Rural
360109,2018,PRIME HEALTHCARE SERVICES,Short-Term,Private (Not For Profit),Rural
360118,2018,OHIOHEALTH,Short-Term,Private (Not For Profit),Urban
360121,2018,COMMUNITY HOSPITALS AND WELLNESS CENTERS,Short-Term,Other,Rural
360123,2018,UNIVERSITY HOSPITALS HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360125,2018,CLEVELAND CLINIC HEALTH SYSTEM,Short-Term,Private (Not For Profit),Rural
360131,2018,,Short-Term,Other,Urban
360132,2017,KETTERING HEALTH NETWORK,Short-Term,Private (Not For Profit),Urban
360133,2017,KETTERING HEALTH NETWORK,Short-Term,Other,Urban
360134,2018,CATHOLIC HEALTH INITIATIVES,Short-Term,Church,Urban
360137,2018,UNIVERSITY HOSPITALS HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360143,2018,CLEVELAND CLINIC HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360144,2017,CLEVELAND CLINIC HEALTH SYSTEM,Short-Term,Other,Urban
360145,2018,UNIVERSITY HOSPITALS HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360141,2018,STEWARD HEALTH CARE SYSTEM,Short-Term,Private (For Profit),Urban
360147,2018,MEMORIAL HEALTH SYSTEM,Short-Term,Other,Rural
360148,2017,,Short-Term,Local,Rural
360150,2017,CLEVELAND CLINIC HEALTH SYSTEM,Short-Term,Other,Urban
360151,2018,QUORUM HEALTH CORPORATION,Short-Term,Private (For Profit),Urban
360152,2018,OHIOHEALTH,Short-Term,Church,Urban
360153,2017,WHEELING HOSPITAL SYSTEM,Short-Term,Private (Not For Profit),Urban
360155,2018,UNIVERSITY HOSPITALS HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360156,2018,PROMEDICA HEALTH SYSTEM,Short-Term,Other,Rural
360159,2018,ADENA HEALTH SYSTEM,Short-Term,Private (Not For Profit),Rural
360161,2018,MERCY HEALTH,Short-Term,Church,Urban
360163,2018,CHRIST HOSPITAL SYSTEM,Short-Term,Private (Not For Profit),Urban
360170,2018,,Short-Term,Local,Urban
360172,2018,MERCY HEALTH,Short-Term,Private (Not For Profit),Urban
360174,2018,PREMIER HEALTH,Short-Term,Private (Not For Profit),Urban
360175,2018,RCCH HEALTHCARE PARTNERS,Short-Term,Local,Rural
360179,2018,CATHOLIC HEALTH INITIATIVES,Short-Term,Church,Urban
360180,2018,CLEVELAND CLINIC HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360185,2018,,Short-Term,Private (Not For Profit),Rural
360192,2018,UNIVERSITY HOSPITALS HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360189,2018,,Short-Term,Private (Not For Profit),Urban
360197,2018,,Short-Term,Private (Not For Profit),Rural
360203,2018,GUERNSEY HEALTH SYSTEM,Short-Term,Private (Not For Profit),Rural
360210,2018,OHIOHEALTH,Short-Term,Private (Not For Profit),Urban
360211,2018,CATHOLIC HEALTH INITIATIVES,Short-Term,Other,Urban
360212,2016,CLEVELAND CLINIC HEALTH SYSTEM,Short-Term,Other,Urban
360218,2017,LICKING MEMORIAL HEALTH SYSTEMS,Short-Term,Private (Not For Profit),Urban
360230,2018,CLEVELAND CLINIC HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360234,2018,MERCY HEALTH,Short-Term,Private (Not For Profit),Urban
360236,2018,MERCY HEALTH,Short-Term,Church,Urban
360239,2017,KETTERING HEALTH NETWORK,Short-Term,Church,Urban
360241,2017,CLEVELAND CLINIC HEALTH SYSTEM,Short-Term,Local,Urban
360242,2018,,Short-Term,State,Urban
360245,2018,,Short-Term,Private (Not For Profit),Rural
360247,2018,OGLETHORPE INC,Short-Term,Private (For Profit),Urban
360259,2018,PROMEDICA HEALTH SYSTEM,Short-Term,Other,Urban
360261,2018,NUETERRA,Short-Term,Private (For Profit),Urban
360262,2018,MERCY HEALTH,Short-Term,Church,Urban
360263,2018,,Short-Term,Private (For Profit),Urban
360266,2018,TRINITY HEALTH,Short-Term,Private (For Profit),Urban
360270,2018,MERCY HEALTH,Short-Term,Private (For Profit),Rural
360274,2017,,Short-Term,Federal,Urban
360276,2018,MERCY HEALTH,Short-Term,Church,Urban
360348,2018,OHIOHEALTH,Short-Term,Private (Not For Profit),Urban
360351,2018,,Short-Term,Private (For Profit),Urban
360352,2018,,Short-Term,Private (For Profit),Urban
360354,2018,UC HEALTH,Short-Term,Private (Not For Profit),Urban
360355,2018,,Short-Term,Private (Not For Profit),Urban
360359,2018,UNIVERSITY HOSPITALS HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
360358,2018,TRINITY HEALTH,Short-Term,Private (Not For Profit),Urban
360360,2017,KETTERING HEALTH NETWORK,Short-Term,Private (Not For Profit),Urban
360362,2018,CATHOLIC HEALTH INITIATIVES,Short-Term,Private (Not For Profit),Urban
360361,2018,KINGS DAUGHTERS HEALTH SYSTEM,Short-Term,Private (Not For Profit),Rural
360364,2018,CLEVELAND CLINIC HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
361300,2018,,Critical Access Hospitals,Local,Rural
360365,2018,AVITA,Short-Term,Private (Not For Profit),Urban
360363,2015,NAME  SELECT MEDICAL,Short-Term,Private (For Profit),Urban
361302,2018,CATHOLIC HEALTH INITIATIVES,Critical Access Hospitals,Church,Rural
361301,2017,,Critical Access Hospitals,Hospital District or Authority,Rural
361303,2018,CLEVELAND CLINIC HEALTH SYSTEM,Critical Access Hospitals,Private (Not For Profit),Urban
361304,2018,ADENA HEALTH SYSTEM,Critical Access Hospitals,Private (Not For Profit),Rural
361306,2018,MERCY HEALTH,Critical Access Hospitals,Private (Not For Profit),Urban
361307,2018,UNIVERSITY HOSPITALS HEALTH SYSTEM,Critical Access Hospitals,Private (Not For Profit),Rural
361308,2018,UNIVERSITY HOSPITALS HEALTH SYSTEM,Critical Access Hospitals,Other,Rural
361309,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
361310,2018,MERCY HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
361311,2018,WHEELING HOSPITAL SYSTEM,Critical Access Hospitals,Private (Not For Profit),Rural
361312,2018,MERCY HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
361313,2017,OHIOHEALTH,Critical Access Hospitals,Local,Urban
361314,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
361315,2018,OHIOHEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
361316,2018,AVITA HEALTH SYSTEM,Critical Access Hospitals,Other,Rural
361318,2018,PROMEDICA HEALTH SYSTEM,Critical Access Hospitals,Private (Not For Profit),Rural
361319,2018,MEMORIAL HEALTH SYSTEM,Critical Access Hospitals,Private (Not For Profit),Rural
361320,2018,HOLZER HEALTH SYSTEM,Critical Access Hospitals,Private (Not For Profit),Rural
361321,2018,,Critical Access Hospitals,Private (Not For Profit),Urban
361322,2017,BLANCHARD VALLEY HEALTH SYSTEM,Critical Access Hospitals,Private (Not For Profit),Urban
361323,2018,AULTMAN HEALTH FOUNDATION,Critical Access Hospitals,Private (Not For Profit),Rural
361324,2018,OHIOHEALTH,Critical Access Hospitals,Private (Not For Profit),Urban
361325,2018,AVITA HEALTH SYSTEM,Critical Access Hospitals,Church,Rural
361326,2018,,Critical Access Hospitals,Local,Rural
361327,2018,COMMUNITY HOSPITALS AND WELLNESS CENTERS,Critical Access Hospitals,Private (Not For Profit),Rural
361328,2018,PROMEDICA HEALTH SYSTEM,Critical Access Hospitals,Private (Not For Profit),Rural
361329,2018,,Critical Access Hospitals,Hospital District or Authority,Rural
361330,2018,,Critical Access Hospitals,Other,Urban
361331,2017,,Critical Access Hospitals,Local,Rural
361332,2018,,Critical Access Hospitals,Hospital District or Authority,Rural
361333,2018,,Critical Access Hospitals,Private (Not For Profit),Urban
361334,2018,ADENA HEALTH SYSTEM,Critical Access Hospitals,Private (Not For Profit),Rural
361991,2018,,Other Hospital Types,Church,Urban
362007,2018,,Long-Term Hospitals,Private (Not For Profit),Rural
362004,2018,UC HEALTH,Long-Term Hospitals,Private (Not For Profit),Urban
362014,2018,,Long-Term Hospitals,Private (Not For Profit),Urban
362015,2018,,Long-Term Hospitals,Private (Not For Profit),Urban
362019,2018,SELECT MEDICAL CORPORATION,Long-Term Hospitals,Private (Not For Profit),Urban
362016,2018,SELECT MEDICAL CORPORATION,Long-Term Hospitals,Private (For Profit),Urban
362020,2018,KINDRED HEALTHCARE,Long-Term Hospitals,Private (For Profit),Urban
362021,2017,KINDRED HEALTHCARE,Long-Term Hospitals,Private (For Profit),Urban
362022,2018,SELECT MEDICAL CORPORATION,Long-Term Hospitals,Other,Urban
362023,2018,VIBRA MANAGEMENT LLC,Long-Term Hospitals,Other,Urban
362024,2018,SELECT MEDICAL CORPORATION,Long-Term Hospitals,Private (For Profit),Urban
362025,2018,,Long-Term Hospitals,Private (Not For Profit),Urban
362026,2018,SELECT MEDICAL CORPORATION,Long-Term Hospitals,Private (For Profit),Urban
362027,2018,SELECT MEDICAL CORPORATION,Long-Term Hospitals,Private (For Profit),Urban
362028,2018,NEW LIFECARE MANAGMENT SERVICES,Long-Term Hospitals,Private (Not For Profit),Urban
362029,2018,SELECT MEDICAL CORPORATION,Long-Term Hospitals,Private (For Profit),Urban
362031,2018,SELECT MEDICAL CORPORATION,Long-Term Hospitals,Private (For Profit),Urban
362032,2018,AULTMAN HEALTH FOUNDATION,Long-Term Hospitals,Private (Not For Profit),Urban
362034,2017,SELECT MEDICAL CORPORATION,Long-Term Hospitals,State,Urban
362035,2018,ACUITY HEALTHCARE,Long-Term Hospitals,Private (For Profit),Urban
362033,2018,KINDRED HEALTHCARE,Long-Term Hospitals,Other,Urban
362036,2018,SELECT MEDICAL CORPORATION,Long-Term Hospitals,Private (For Profit),Urban
362037,2018,SELECT MEDICAL CORPORATION,Long-Term Hospitals,Private (For Profit),Urban
362038,2018,HEALTHCARE FAC. MGMT,Long-Term Hospitals,Private (For Profit),Urban
362039,2017,,Long-Term Hospitals,Private (Not For Profit),Urban
362040,2017,SELECT MEDICAL CORPORATION,Long-Term Hospitals,Private (For Profit),Urban
363026,2018,STEWARD HEALTH CARE SYSTEM,Rehabilitation Hospitals,Other,Urban
363033,2018,HEALTHSOUTH,Rehabilitation Hospitals,Private (For Profit),Urban
363034,2018,HEALTHSOUTH,Rehabilitation Hospitals,Private (For Profit),Urban
363035,2018,,Rehabilitation Hospitals,Private (For Profit),Urban
363036,2018,KINDRED HEALTHCARE OPERATING LLC,Rehabilitation Hospitals,Private (For Profit),Urban
363037,2018,OHIOHEALTH,Rehabilitation Hospitals,Private (For Profit),Urban
363038,2018,CLEVELAND CLINIC HEALTH SYSTEM,Rehabilitation Hospitals,Private (For Profit),Urban
363039,2018,KINDRED HEALTHCARE,Rehabilitation Hospitals,Private (For Profit),Urban
363040,2018,ERNEST HEALTH INC,Rehabilitation Hospitals,Private (For Profit),Urban
363041,2018,CATHOLIC HEALTH INITIATIVES,Rehabilitation Hospitals,Private (For Profit),Urban
363042,2018,ENCOMPASS HEALTH (FORMERLY HEALTHSOU,Rehabilitation Hospitals,Private (Not For Profit),Urban
363300,2018,,Childrens Hospitals,Private (Not For Profit),Urban
363302,2018,UNIVERSITY HOSPITALS HEALTH SYSTEM,Childrens Hospitals,Other,Urban
363303,2018,,Childrens Hospitals,Private (Not For Profit),Urban
363304,2017,CLEVELAND CLINIC HEALTH SYSTEM,Childrens Hospitals,Private (Not For Profit),Urban
363305,2018,,Childrens Hospitals,Private (Not For Profit),Urban
363306,2018,,Childrens Hospitals,Private (Not For Profit),Urban
363308,2018,,Childrens Hospitals,Private (Not For Profit),Urban
364007,2018,OHIO MENTAL HEALTH  ADDICTION SVCS,Psychiatric Hospitals,Local,Urban
364011,2018,OHIO MENTAL HEALTH  ADDICTION SVCS,Psychiatric Hospitals,State,Urban
364014,2018,OHIO MENTAL HEALTH  ADDICTION SVCS,Psychiatric Hospitals,State,Urban
364015,2018,OHIO MENTAL HEALTH  ADDICTION SVCS,Psychiatric Hospitals,Private (For Profit),Rural
364027,2018,OGLETHORPE  INC.,Psychiatric Hospitals,Private (For Profit),Rural
364029,2018,UNIVERSAL HEALTH SERVICES,Psychiatric Hospitals,Private (For Profit),Urban
364031,2018,OHIO MENTAL HEALTH  ADDICTION SVCS,Psychiatric Hospitals,State,Urban
364036,2018,UNIVERSAL HEALTH SERVICES,Psychiatric Hospitals,Private (For Profit),Urban
364035,2018,OHIO MENTAL HEALTH  ADDICTION SVCS,Psychiatric Hospitals,State,Urban
364038,2018,UNIVERSAL HEALTH SERVICES,Psychiatric Hospitals,Private (For Profit),Urban
364041,2018,ACADIA HEALTHCARE,Psychiatric Hospitals,Private (For Profit),Urban
364042,2018,ACADIA HEALTHCARE,Psychiatric Hospitals,Private (Not For Profit),Rural
364044,2018,,Psychiatric Hospitals,Private (Not For Profit),Urban
364040,2018,,Psychiatric Hospitals,Private (For Profit),Urban
364045,2018,,Psychiatric Hospitals,Private (For Profit),Urban
364047,2018,OGLETHORPE INC.,Psychiatric Hospitals,Private (For Profit),Rural
364048,2018,HAVEN BEHAVIORAL HEALTH CARE,Psychiatric Hospitals,Private (For Profit),Urban
364049,2018,SPRINGSTONE,Psychiatric Hospitals,Private (For Profit),Urban
364050,2017,,Psychiatric Hospitals,Private (Not For Profit),Urban
364051,2018,SPRINGSTONE,Psychiatric Hospitals,Private (For Profit),Urban
364053,2018,SPRINGSTONE,Psychiatric Hospitals,Private (For Profit),Urban
364054,2018,GENERATIONS BEHAVIORAL HEALTH,Psychiatric Hospitals,Private (For Profit),Rural
364055,2018,VOA NATIONAL SERVICES,Psychiatric Hospitals,Private (Not For Profit),Rural
364052,2018,COMMUNICARE HEALTH SERVICES,Psychiatric Hospitals,Private (For Profit),Urban
364056,2017,,Psychiatric Hospitals,Private (For Profit),Urban
370001,2018,ARDENT,Short-Term,Private (For Profit),Urban
364057,2018,COMMUNICARE HEALTH SERVICES,Psychiatric Hospitals,Private (For Profit),Urban
364058,2018,SUN BEHAVIORAL HEALTH,Psychiatric Hospitals,Private (Not For Profit),Urban
370004,2018,INTEGRIS HEALTH,Short-Term,Private (Not For Profit),Rural
370002,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Rural
370006,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Rural
370007,2016,,Short-Term,Local,Rural
370008,2018,NORMAN REGIONAL HEALTH SYSTEM,Short-Term,Hospital District or Authority,Urban
370011,2018,MERCY,Short-Term,Church,Urban
370013,2018,MERCY,Short-Term,Church,Urban
370015,2018,ARDENT,Short-Term,Private (For Profit),Rural
370014,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Rural
370018,2018,ASCENSION HEALTH,Short-Term,Private (Not For Profit),Rural
370016,2018,INTEGRIS HEALTH,Short-Term,Private (Not For Profit),Rural
370019,2018,,Short-Term,Private (Not For Profit),Rural
370020,2018,MERCY,Short-Term,Private (Not For Profit),Rural
370022,2018,,Short-Term,Hospital District or Authority,Rural
370023,2018,DUNCAN REGIONAL HOSPITAL SYSTEM,Short-Term,Private (Not For Profit),Rural
370025,2018,SAINT FRANCIS HEALTH SYSTEM,Short-Term,Private (For Profit),Rural
370041,2018,,Short-Term,Hospital District or Authority,Urban
370026,2018,UNIVERSAL HEALTH SERVICES,Short-Term,Private (For Profit),Rural
370028,2018,INTEGRIS HEALTH,Short-Term,Private (Not For Profit),Urban
